m149  +++$+++  [0.9995, 0.9997, 0.9998, 0.9986, 0.9993, 0.9993, 0.9994, 0.9994, 0.9991, 0.9992]
m73  +++$+++  [0.9839, 0.9466, 0.9613, -0.9843, 0.9981, -0.988, -0.9733, 0.8885, 0.5345, 0.9841]
m490  +++$+++  [0.9802, 0.9281, 0.9777, 0.9799, 0.9971, 0.9692, 0.942, 0.9573, -0.7358, 0.9883]
m27  +++$+++  [-0.7669, 0.9078, -0.9535, 0.9685, 0.995, 0.9928, 0.9983, 0.9852, 0.994, -0.9073]
m225  +++$+++  [-0.989, 0.9592, 0.9945, 0.9718, 0.9781, -0.9408, 0.995, -0.9681, 0.9703, 0.6596]
m275  +++$+++  [0.9982, -0.8979, 0.9974, 0.9977, 0.9818, 0.9972, 0.9954, 0.9509, 0.9841, 0.9585]
m459  +++$+++  [0.7602, 0.6871, 0.4261, 0.7219, 0.7796, 0.738, 0.0, -0.658, -0.3085, 0.6312]
m273  +++$+++  [0.733, -0.9254, -0.7247, -0.9944, -0.9347, -0.9665, -0.9554, -0.9915, -0.9667, -0.9937]
m383  +++$+++  [0.9752, 0.9342, 0.9799, -0.9964, -0.8916, 0.9821, 0.9958, -0.7789, -0.9759, -0.993]
m448  +++$+++  [0.9493, 0.9951, 0.936, -0.9767, -0.6978, 0.9883, 0.9073, 0.9166, 0.9925, 0.8073]
m517  +++$+++  [0.9734, 0.9761, 0.9538, 0.955, -0.923, -0.9434, 0.455, 0.9432, -0.7555, -0.9618]
m603  +++$+++  [0.8352, -0.9312, 0.9722, -0.988, 0.9988, 0.9958, 0.7958, 0.9392, -0.9837, -0.9771]
m271  +++$+++  [-0.5109, -0.9392, -0.8916, -0.3915, -0.942, -0.6634, 0.9784, -0.7828, -0.9539, -0.9779]
m314  +++$+++  [0.9936, 0.8533, -0.9913, -0.9829, 0.7157, -0.996, -0.9919, -0.9985, -0.8627, -0.9229]
m308  +++$+++  [0.9979, 0.962, 0.9907, 0.9907, 0.9806, 0.9919, 0.9943, 0.9975, 0.9981, 0.9983]
m481  +++$+++  [0.9162, -0.8649, -0.9355, 0.9972, 0.9935, 0.9938, 0.9879, 0.9755, 0.9582, -0.9839]
m53  +++$+++  [0.8387, 0.9983, 0.9646, 0.9954, 0.9992, 0.9993, 0.9967, 0.9978, 0.9844, 0.9994]
m394  +++$+++  [-0.5408, 0.6622, 0.6886, 0.8833, -0.9393, -0.8735, -0.9212, -0.6937, -0.6938, -0.897]
m340  +++$+++  [-0.6948, 0.9904, -0.6392, 0.994, 0.9956, 0.9379, -0.7533, -0.8637, 0.6527, 0.9881]
m95  +++$+++  [0.8738, 0.8146, 0.3182, 0.3296, 0.8205, 0.5759, -0.6636, -0.5661, 0.6701, 0.85]
m193  +++$+++  [0.953, 0.9836, 0.993, 0.9308, 0.9925, 0.8587, -0.9381, -0.9852, 0.9884, 0.9975]
m250  +++$+++  [0.989, 0.9476, 0.9847, -0.9261, 0.8531, 0.6744, 0.9801, -0.7524, 0.7637, -0.5762]
m217  +++$+++  [0.9833, 0.9893, -0.8992, 0.9974, 0.9978, -0.9742, 0.9456, 0.9602, 0.9758, -0.6829]
m180  +++$+++  [0.9984, -0.7143, 0.5571, -0.9426, 0.9877, 0.9759, 0.9903, 0.9801, 0.9341, 0.9687]
m577  +++$+++  [0.9923, 0.9824, 0.9859, 0.8877, -0.9558, 0.8833, 0.9841, 0.9566, -0.7387, -0.9834]
m360  +++$+++  [0.6157, -0.6399, -0.9068, -0.964, 0.8661, 0.9401, 0.8857, 0.7092, -0.7059, -0.7074]
m299  +++$+++  [0.9976, -0.9976, -0.9761, -0.9812, -0.9968, 0.8038, 0.995, 0.8173, -0.9903, -0.9917]
m60  +++$+++  [-0.9743, -0.984, -0.9957, -0.9894, -0.9974, -0.9783, -0.9975, -0.9926, 0.711, -0.8548]
m233  +++$+++  [0.991, 0.9958, 0.8917, 0.987, 0.9712, 0.9418, 0.9765, 0.9954, 0.9955, 0.9905]
m402  +++$+++  [0.993, 0.9826, 0.9963, 0.9504, 0.9892, 0.9796, 0.9982, 0.9981, 0.7671, 0.81]
m135  +++$+++  [-0.7452, -0.8688, 0.8778, 0.6877, 0.8604, -0.8101, -0.9625, 0.8912, -0.7011, -0.8183]
m17  +++$+++  [0.9141, 0.8796, -0.9879, 0.6337, 0.9938, -0.9931, -0.946, -0.9911, -0.9229, -0.9985]
m13  +++$+++  [0.786, 0.9965, 0.8755, -0.8187, 0.9168, 0.5363, 0.9681, 0.9739, 0.6696, 0.984]
m611  +++$+++  [0.9792, -0.9415, 0.427, -0.9751, -0.971, -0.9547, -0.9969, 0.8275, -0.9539, -0.9739]
m395  +++$+++  [0.9935, 0.993, 0.9748, 0.888, 0.9689, 0.9968, 0.7018, -0.9153, 0.6566, 0.9873]
m278  +++$+++  [-0.8098, -0.991, 0.9922, 0.9756, -0.9715, -0.7886, 0.9829, 0.9496, 0.9021, -0.9986]
m295  +++$+++  [0.8668, 0.9753, -0.9669, -0.9522, -0.9866, -0.9983, 0.9395, -0.8618, -0.9922, 0.9816]
m514  +++$+++  [0.9942, 0.9791, 0.985, 0.9977, 0.9953, 0.9957, 0.9906, 0.9553, 0.9751, 0.9524]
m1  +++$+++  [0.9677, 0.9641, 0.6339, 0.9561, -0.9483, 0.5712, -0.7114, -0.9816, 0.9719, 0.8729]
m567  +++$+++  [-0.8576, 0.9082, 0.721, 0.9785, 0.9113, 0.9802, -0.3268, 0.9103, -0.9663, 0.8725]
m237  +++$+++  [0.9675, 0.8723, 0.97, 0.8617, 0.9067, 0.5733, -0.7622, -0.9206, -0.7069, -0.7244]
m61  +++$+++  [-0.9756, -0.9802, -0.5628, 0.7814, 0.9906, 0.9721, -0.9212, -0.9697, -0.6438, 0.6749]
m332  +++$+++  [0.9304, 0.9896, 0.5452, 0.9803, 0.8944, 0.8349, -0.9738, -0.9706, -0.9967, -0.9856]
m156  +++$+++  [-0.8991, 0.9739, 0.9439, 0.8748, -0.533, 0.5367, -0.9972, 0.9923, -0.9984, -0.9907]
m453  +++$+++  [0.9946, 0.9959, 0.9885, 0.9906, 0.9728, 0.9382, 0.7532, 0.9924, 0.9339, 0.9927]
m143  +++$+++  [0.9572, 0.9824, -0.8784, 0.9285, -0.8835, 0.8712, 0.9749, 0.8833, -0.8805, 0.9055]
m43  +++$+++  [-0.3595, 0.934, 0.9862, -0.9807, -0.9694, 0.9202, -0.7202, -0.3471, 0.8236, 0.9658]
m407  +++$+++  [0.3733, -0.9543, 0.924, 0.9456, -0.9894, -0.9401, -0.9882, -0.9724, 0.7179, 0.9902]
m336  +++$+++  [0.9882, 0.9873, -0.8315, 0.7399, 0.8111, -0.9956, 0.9541, 0.9789, -0.9046, 0.9949]
m241  +++$+++  [-0.9742, -0.9322, 0.8088, -0.6886, -0.9514, -0.9639, -0.9428, -0.9921, -0.9894, -0.9789]
m447  +++$+++  [0.942, 0.8613, -0.9264, 0.8488, 0.5271, -0.7319, -0.8899, 0.9901, -0.8824, 0.6784]
m460  +++$+++  [0.9729, -0.9782, -0.9395, -0.9455, -0.7926, 0.7671, -0.9692, 0.9158, -0.9957, -0.9556]
m11  +++$+++  [0.6564, 0.4971, 0.9782, -0.9432, 0.9313, 0.3862, -0.4386, -0.8212, -0.8984, -0.7741]
m409  +++$+++  [0.9726, 0.9888, 0.836, -0.6853, 0.9501, 0.5909, 0.8498, 0.9867, -0.7996, 0.9882]
m23  +++$+++  [0.9876, 0.7924, 0.7862, -0.9569, -0.9184, -0.9665, 0.9935, -0.9929, 0.9298, 0.2434]
m166  +++$+++  [0.9065, 0.944, -0.9936, 0.9844, -0.9746, 0.8676, 0.9761, -0.9986, -0.999, 0.992]
m265  +++$+++  [0.9968, -0.9924, 0.9743, 0.9917, -0.735, 0.7767, -0.9844, 0.5237, 0.9269, -0.979]
m80  +++$+++  [0.3138, -0.9196, -0.7045, 0.9362, 0.4675, -0.7417, -0.8695, 0.8625, 0.967, 0.7712]
m41  +++$+++  [0.9887, -0.992, -0.9093, 0.9383, -0.9828, 0.9462, -0.9494, -0.9458, -0.8786, 0.9531]
m2  +++$+++  [0.9863, 0.9909, -0.9646, -0.9979, -0.9871, 0.9932, 0.9442, -0.9546, -0.9869, -0.9899]
m483  +++$+++  [0.5242, 0.7536, -0.8612, 0.6072, 0.8197, 0.7226, 0.9576, -0.7968, 0.8438, 0.8461]
m515  +++$+++  [0.8558, 0.6314, -0.6956, 0.9858, 0.982, 0.8368, -0.4509, 0.7502, 0.4642, -0.8036]
m377  +++$+++  [0.8762, -0.9452, 0.84, -0.6952, 0.9625, 0.9858, -0.6065, 0.7895, -0.8885, 0.949]
m438  +++$+++  [0.9735, -0.9251, -0.9746, -0.8225, 0.9178, -0.9744, 0.9372, -0.8485, -0.6204, -0.9727]
m591  +++$+++  [-0.9976, -0.9695, -0.9948, -0.9948, -0.9967, -0.9012, -0.9961, 0.6042, -0.719, -0.998]
m4  +++$+++  [-0.5651, -0.8919, -0.9919, -0.8887, -0.97, -0.7037, -0.9299, 0.9401, 0.9872, 0.9942]
m435  +++$+++  [0.9983, 0.9993, 0.9976, 0.9988, 0.9991, 0.9992, 0.9946, 0.9975, 0.9975, 0.9961]
m330  +++$+++  [0.9955, -0.8809, 0.9949, 0.9411, 0.9172, 0.9964, 0.8901, 0.9402, 0.9057, 0.976]
m457  +++$+++  [0.3541, 0.9129, -0.9564, 0.5093, -0.994, 0.9536, 0.9819, 0.9327, 0.9569, -0.9778]
m307  +++$+++  [0.885, -0.9318, 0.609, -0.9699, 0.8778, 0.7415, 0.7233, 0.879, -0.8072, 0.477]
m524  +++$+++  [0.9852, 0.8614, 0.9658, 0.7389, 0.9357, 0.4909, 0.872, -0.9802, -0.936, 0.9967]
m98  +++$+++  [0.9943, -0.5337, 0.9903, -0.9873, 0.9863, 0.9825, 0.6329, 0.9565, 0.9102, 0.9927]
m114  +++$+++  [0.9297, -0.9241, -0.6544, -0.8949, 0.9919, -0.7764, 0.9831, 0.9395, -0.8746, 0.9551]
m318  +++$+++  [0.9981, -0.9797, 0.9893, 0.9822, 0.9906, -0.9699, 0.9926, 0.992, 0.8443, -0.9595]
m207  +++$+++  [-0.8197, 0.989, 0.9903, 0.983, -0.4336, 0.999, 0.9894, 0.9881, 0.972, 0.8702]
m381  +++$+++  [0.8554, 0.9946, 0.9773, 0.9879, 0.9899, 0.9887, 0.9876, 0.973, 0.9846, 0.985]
m510  +++$+++  [0.9558, -0.8839, 0.8877, 0.8944, 0.972, -0.9221, 0.8817, -0.9128, -0.9831, 0.9402]
m91  +++$+++  [-0.972, 0.9878, 0.9378, -0.9736, -0.7561, -0.9368, -0.8527, 0.9457, 0.9305, 0.9845]
m132  +++$+++  [0.7879, 0.9485, 0.9985, 0.9657, 0.9983, 0.9964, 0.9887, 0.9986, 0.9953, -0.7646]
m52  +++$+++  [0.9912, 0.9936, -0.6616, 0.4492, -0.957, 0.8232, -0.5512, 0.9869, -0.994, -0.9739]
m283  +++$+++  [0.9857, 0.996, 0.9846, -0.6663, 0.9959, 0.9702, 0.9891, -0.9816, 0.985, -0.5068]
m107  +++$+++  [-0.9855, 0.7129, 0.9929, -0.9934, -0.9946, -0.9669, 0.9408, -0.9922, -0.9613, 0.9822]
m206  +++$+++  [0.7142, -0.9083, -0.3736, 0.7347, 0.5106, 0.4581, -0.8736, -0.6546, -0.4316, 0.8971]
m452  +++$+++  [0.9857, 0.9802, 0.9945, 0.9959, 0.9893, 0.9877, 0.9246, 0.9831, 0.985, -0.9118]
m386  +++$+++  [-0.9615, -0.928, 0.9177, -0.9544, 0.995, 0.9931, -0.9866, -0.7627, -0.9272, 0.9927]
m85  +++$+++  [0.777, 0.5204, 0.8379, 0.9569, 0.8193, 0.6253, -0.9332, 0.9728, -0.9397, -0.9361]
m343  +++$+++  [0.8729, -0.944, -0.9663, -0.9779, 0.9823, 0.9866, 0.9781, -0.7156, -0.956, -0.9892]
m539  +++$+++  [0.9947, 0.96, 0.8871, 0.9423, 0.9979, 0.9938, 0.9965, 0.9737, -0.8827, -0.6899]
m451  +++$+++  [0.9979, 0.9952, 0.9265, 0.9924, 0.9926, 0.9901, 0.9971, 0.9921, -0.7698, 0.9976]
m45  +++$+++  [0.9862, 0.9959, -0.6625, 0.9941, 0.9936, 0.9858, 0.9859, 0.8393, -0.9934, 0.9718]
m162  +++$+++  [0.9984, 0.9971, 0.9803, 0.9953, 0.9915, 0.9933, 0.9984, 0.9537, 0.8733, 0.9972]
m470  +++$+++  [0.9224, 0.5027, -0.7752, -0.9757, 0.9093, 0.7369, 0.611, 0.4215, 0.965, -0.7566]
m37  +++$+++  [-0.9799, -0.8435, 0.4793, -0.9955, -0.9952, -0.9948, -0.999, -0.9977, -0.9771, 0.9702]
m16  +++$+++  [0.9992, 0.9996, 0.9972, 0.9992, 0.9995, 0.9958, 0.9291, 0.999, 0.9986, 0.9967]
m372  +++$+++  [-0.9656, -0.9699, 0.6023, -0.9973, -0.9893, -0.8807, 0.878, -0.5752, -0.9901, 0.9369]
m600  +++$+++  [-0.8409, 0.9772, -0.8594, 0.9166, -0.7076, -0.952, 0.9833, 0.914, 0.9605, 0.8815]
m154  +++$+++  [-0.6224, 0.8981, 0.9952, 0.9967, 0.9184, 0.9535, 0.9078, 0.9936, 0.9869, 0.9978]
m327  +++$+++  [0.9807, 0.998, 0.9809, 0.9945, 0.9894, 0.9949, 0.9935, 0.9873, 0.992, 0.9969]
m455  +++$+++  [-0.6448, -0.8261, 0.9311, 0.8653, 0.9843, 0.9953, 0.9761, 0.9032, 0.6248, 0.9907]
m491  +++$+++  [0.9776, -0.9957, 0.9706, 0.9901, 0.9822, 0.9972, 0.9969, 0.8602, 0.9871, 0.986]
m530  +++$+++  [0.9816, 0.8815, 0.9982, 0.9971, 0.9953, 0.9955, -0.9121, -0.9123, -0.99, 0.9828]
m145  +++$+++  [0.9256, 0.9931, 0.8295, -0.9834, -0.9155, 0.9572, 0.9198, 0.5984, -0.9936, -0.949]
m104  +++$+++  [-0.9987, -0.9407, -0.9962, -0.9938, -0.9934, -0.998, -0.9837, -0.9989, -0.9985, -0.9961]
m284  +++$+++  [-0.9851, -0.9716, -0.9968, -0.9682, 0.9537, -0.353, -0.9877, 0.9799, -0.9735, -0.9934]
m355  +++$+++  [0.8838, 0.895, 0.9946, 0.9879, 0.9373, 0.9794, 0.9792, 0.9944, 0.9762, 0.8827]
m418  +++$+++  [0.405, -0.9903, 0.983, -0.7208, 0.9641, 0.9978, -0.9883, -0.9988, -0.9098, 0.885]
m222  +++$+++  [-0.9886, 0.7444, -0.8863, -0.8586, -0.9254, -0.921, -0.9878, -0.9798, 0.8329, 0.6885]
m461  +++$+++  [0.9477, 0.9231, 0.9438, -0.9772, 0.8203, 0.7807, -0.9448, -0.8796, -0.8869, 0.9874]
m323  +++$+++  [0.9556, 0.9754, -0.9776, -0.983, -0.3496, -0.9233, 0.7367, -0.9526, 0.9902, -0.6031]
m167  +++$+++  [0.9567, 0.9967, -0.9074, -0.9376, -0.9524, -0.9813, 0.9798, 0.9949, 0.9771, -0.6859]
m191  +++$+++  [0.9894, -0.8591, 0.8957, 0.6912, -0.9107, -0.4601, -0.9814, -0.9508, 0.9486, -0.9781]
m33  +++$+++  [0.9438, -0.9134, 0.7743, -0.5786, -0.9811, 0.6391, -0.7496, -0.8961, -0.9288, 0.9448]
m246  +++$+++  [0.9989, 0.9981, 0.9979, 0.9983, 0.9965, 0.9874, 0.9982, 0.9988, 0.5917, 0.997]
m151  +++$+++  [-0.8215, 0.9909, 0.5106, 0.9434, 0.896, 0.8867, 0.984, 0.7314, 0.4992, -0.9831]
m380  +++$+++  [0.9996, 0.9992, 0.9996, 0.9997, 0.9951, 0.989, 0.9938, 0.9974, 0.9946, 0.9996]
m67  +++$+++  [-0.8222, 0.7398, -0.8833, 0.9831, 0.954, 0.9804, 0.8799, -0.4912, 0.9661, 0.9075]
m35  +++$+++  [0.9987, 0.9969, 0.9966, 0.9942, 0.9964, 0.9992, 0.9705, 0.998, 0.9976, 0.9846]
m544  +++$+++  [0.9524, 0.9323, -0.9217, 0.9737, 0.9438, 0.9945, 0.9644, 0.9912, 0.9849, -0.9961]
m221  +++$+++  [0.9964, 0.981, -0.9722, -0.9867, -0.9336, 0.9766, -0.9664, -0.8515, -0.9787, 0.7329]
m46  +++$+++  [0.9808, -0.9299, 0.928, 0.8965, 0.8828, -0.957, 0.9515, -0.9254, 0.9827, 0.9622]
m111  +++$+++  [0.9754, 0.549, 0.9859, 0.9985, 0.852, -0.4566, 0.8982, 0.9903, -0.9896, 0.974]
m259  +++$+++  [0.9707, -0.3593, 0.8909, 0.8437, 0.9883, -0.9828, 0.9437, 0.976, -0.5957, -0.9832]
m255  +++$+++  [0.81, -0.8944, -0.9585, 0.9118, 0.9174, -0.5358, -0.9244, -0.8644, 0.5858, -0.9935]
m29  +++$+++  [0.7177, 0.9085, 0.9731, -0.9995, -0.9992, -0.9981, -0.9986, -0.9913, -0.9951, -0.9945]
m34  +++$+++  [-0.9826, 0.9924, 0.8398, 0.8986, 0.9942, 0.9879, 0.9862, 0.9501, 0.8158, 0.7858]
m200  +++$+++  [0.9947, 0.9884, -0.9916, -0.8349, -0.5901, -0.9675, 0.9656, -0.9667, -0.9029, 0.9956]
m300  +++$+++  [0.9955, 0.6752, 0.7303, -0.958, -0.9796, 0.8642, 0.9921, -0.9806, -0.954, 0.675]
m133  +++$+++  [0.9558, 0.9778, -0.8484, 0.6312, -0.9693, 0.975, 0.9936, -0.9435, 0.9027, 0.514]
m3  +++$+++  [0.9952, 0.9908, 0.994, 0.9831, 0.979, 0.9595, 0.9933, 0.9872, 0.9913, -0.9384]
m582  +++$+++  [0.9735, 0.9337, 0.9829, 0.9965, 0.8475, 0.9354, 0.8903, -0.9961, 0.9767, -0.9525]
m10  +++$+++  [-0.9443, -0.938, 0.7916, -0.9974, -0.991, 0.9957, -0.9737, 0.6862, -0.8914, 0.8952]
m75  +++$+++  [0.9874, 0.9844, 0.9893, 0.9862, -0.9351, 0.997, 0.9739, 0.9631, -0.9696, 0.9157]
m366  +++$+++  [0.9756, 0.9736, 0.7725, -0.9085, -0.891, 0.9865, 0.6313, -0.5264, 0.9589, 0.8045]
m424  +++$+++  [-0.9697, -0.9741, 0.9885, -0.8454, -0.8658, -0.9913, -0.4203, -0.9827, -0.7064, -0.9462]
m446  +++$+++  [0.996, 0.9945, 0.9917, 0.9938, 0.9751, 0.9279, 0.9948, 0.9188, 0.9936, 0.9547]
m469  +++$+++  [0.9966, 0.9967, 0.685, 0.9994, 0.9931, 0.999, 0.8498, 0.9953, 0.9977, 0.9887]
m561  +++$+++  [0.9249, 0.9975, 0.9931, 0.9972, 0.983, 0.985, -0.9845, 0.9486, -0.5184, 0.7871]
m533  +++$+++  [-0.9394, -0.9178, 0.9679, 0.9669, 0.9963, -0.9818, -0.9785, -0.6291, 0.9903, 0.9739]
m414  +++$+++  [0.9415, 0.93, 0.9132, 0.5312, 0.7784, 0.9022, 0.9678, -0.6546, -0.819, -0.8729]
m277  +++$+++  [-0.9504, 0.2887, 0.7952, 0.7685, 0.9083, -0.8021, 0.7438, -0.9672, 0.9282, 0.9563]
m310  +++$+++  [0.9747, 0.9969, 0.9857, -0.9609, -0.9946, -0.9814, -0.9561, 0.886, 0.9607, 0.985]
m439  +++$+++  [-0.9853, 0.9717, -0.9895, 0.8878, -0.9362, 0.9494, -0.9782, -0.9683, -0.9931, -0.9863]
m347  +++$+++  [0.9972, 0.9928, 0.9973, 0.9922, 0.9911, 0.9893, 0.9874, 0.8184, 0.6807, 0.9949]
m593  +++$+++  [-0.994, 0.9889, 0.9876, 0.9543, 0.9749, 0.9763, 0.992, -0.8421, 0.956, 0.5718]
m465  +++$+++  [-0.8743, 0.9972, 0.9964, 0.9977, 0.9892, 0.9544, 0.996, 0.9887, 0.9905, 0.9613]
m389  +++$+++  [-0.9914, -0.9696, 0.966, -0.9566, -0.7771, -0.9004, -0.9713, -0.9587, -0.9139, -0.9818]
m583  +++$+++  [0.861, 0.9729, -0.7804, 0.9896, 0.9877, -0.9806, 0.5963, -0.9166, 0.9404, -0.8887]
m68  +++$+++  [0.9547, 0.8606, 0.993, -0.9953, 0.9126, -0.9591, -0.9963, 0.9077, -0.7275, 0.8155]
m471  +++$+++  [0.9968, 0.9865, 0.8985, 0.9918, -0.8537, 0.9555, -0.9811, 0.9948, 0.9955, 0.9955]
m528  +++$+++  [0.6216, -0.9442, 0.9846, -0.9793, -0.9603, -0.5079, 0.9729, -0.9801, -0.9886, -0.9982]
m403  +++$+++  [0.9821, 0.9828, 0.984, -0.998, -0.9692, -0.9461, -0.7747, 0.9774, -0.8666, -0.9847]
m179  +++$+++  [-0.6917, -0.7844, 0.7076, 0.4257, -0.7317, 0.9549, -0.9432, -0.6566, 0.7381, 0.4697]
m228  +++$+++  [0.2518, 0.9894, -0.6492, 0.9213, 0.9699, 0.7251, -0.9857, -0.9813, 0.9514, 0.9609]
m178  +++$+++  [0.9982, 0.999, 0.9994, 0.9976, 0.9988, 0.999, 0.995, 0.9974, 0.9641, -0.9833]
m90  +++$+++  [0.9987, 0.9996, 0.9982, 0.9974, 0.9924, -0.8286, 0.9949, 0.9831, -0.9881, 0.9983]
m139  +++$+++  [0.9952, 0.9988, 0.9987, 0.9993, 0.9994, 0.999, 0.9965, 0.9952, 0.9841, 0.9922]
m82  +++$+++  [-0.8761, 0.9935, 0.9619, -0.976, 0.9931, -0.975, 0.9913, -0.6357, -0.992, -0.9946]
m313  +++$+++  [0.9969, 0.9896, -0.6738, 0.9702, 0.968, 0.9913, 0.9982, 0.9747, 0.988, 0.9278]
m269  +++$+++  [0.9797, -0.9563, -0.9267, -0.9976, 0.9944, -0.997, -0.9273, 0.9871, -0.9931, -0.9957]
m598  +++$+++  [-0.4215, -0.9985, 0.9678, -0.8541, -0.8806, -0.9694, 0.9963, 0.9836, -0.9959, -0.8881]
m584  +++$+++  [0.9884, 0.9257, 0.9778, -0.9116, 0.9766, 0.9973, 0.8745, 0.9837, 0.8974, 0.9845]
m211  +++$+++  [0.98, 0.9129, 0.9896, 0.9948, 0.9833, -0.9813, 0.9843, 0.9936, 0.9969, -0.9332]
m368  +++$+++  [-0.9973, 0.9968, -0.99, 0.5999, -0.9882, -0.9993, 0.9666, 0.9923, -0.7979, 0.99]
m59  +++$+++  [0.9946, 0.998, 0.9923, 0.7112, 0.9949, 0.8937, 0.9885, 0.9226, 0.9481, 0.9933]
m467  +++$+++  [0.9986, 0.9881, -0.7199, 0.9957, 0.9859, -0.99, 0.9194, 0.9959, -0.8434, -0.9798]
m267  +++$+++  [0.9953, 0.9953, 0.9974, 0.9972, 0.9909, 0.9991, 0.9977, 0.9987, 0.9945, 0.9992]
m245  +++$+++  [0.9682, 0.9678, -0.955, 0.944, 0.7464, 0.9904, 0.958, -0.8789, 0.6789, -0.8326]
m152  +++$+++  [0.9991, -0.998, -0.9978, 0.9926, 0.9973, -0.9841, 0.9984, 0.9767, -0.997, -0.991]
m538  +++$+++  [0.9479, 0.9373, 0.987, 0.782, 0.7448, -0.9878, 0.9815, 0.9317, -0.5586, -0.9934]
m276  +++$+++  [0.6312, 0.9945, 0.998, 0.9988, 0.9937, 0.9943, 0.9762, -0.9911, 0.9958, 0.9861]
