m6  +++$+++  [0.9968, -0.9936, 0.9967, 0.9494, 0.9953, -0.9558, 0.9898, -0.5472, 0.9961, -0.9837, -0.989, -0.9933]
m19  +++$+++  [-0.946, -0.977, 0.9749, 0.9592, 0.9632, -0.9887, 0.6761, -0.9422, 0.9759, 0.9843, 0.9663, -0.9846]
m349  +++$+++  [0.9861, -0.9746, -0.9899, -0.6137, -0.9688, -0.9322, -0.9438, -0.9336, -0.9037, -0.9617, -0.8876, -0.9921]
m432  +++$+++  [0.9832, -0.6557, 0.9513, 0.9867, -0.8794, -0.9525, 0.9936, 0.9187, 0.97, -0.9736, -0.9711, 0.9506]
m540  +++$+++  [0.33, 0.9441, -0.4377, 0.9818, 0.8778, 0.9953, 0.2769, 0.9659, 0.9821, 0.8052, -0.9397, -0.6483]
m271  +++$+++  [0.6473, -0.9275, 0.6507, -0.9751, -0.6716, -0.9076, -0.696, 0.7724, 0.9746, -0.9589, -0.9789, -0.9713]
m274  +++$+++  [0.8066, 0.9673, 0.8488, -0.7389, -0.8863, -0.5192, -0.925, -0.805, 0.8711, -0.3649, -0.9196, 0.8798]
m430  +++$+++  [-0.901, -0.6523, -0.9726, -0.6613, 0.7014, -0.7513, -0.9873, 0.9346, -0.9715, -0.8937, -0.9028, -0.985]
m202  +++$+++  [-0.8586, 0.9936, 0.9964, 0.9853, 0.9878, 0.8372, 0.9386, 0.9823, -0.9397, -0.6485, 0.9992, 0.9786]
m66  +++$+++  [0.5117, -0.4866, -0.9725, -0.852, 0.9914, 0.9796, -0.9453, -0.6882, -0.9468, -0.9222, -0.5163, 0.9683]
m105  +++$+++  [-0.9914, -0.99, -0.9976, 0.9905, 0.899, -0.8015, 0.9976, -0.9855, 0.9896, 0.7256, -0.7713, 0.9649]
m466  +++$+++  [0.9809, 0.8762, 0.6143, -0.923, -0.9099, 0.8611, 0.9589, 0.9731, -0.9098, 0.9433, 0.7128, 0.9938]
m362  +++$+++  [-0.4571, 0.9481, -0.3022, -0.6065, 0.8677, 0.9303, -0.5727, 0.3296, -0.9367, -0.795, -0.959, 0.9696]
m542  +++$+++  [-0.7934, 0.9806, -0.8388, 0.9871, 0.9124, 0.9639, 0.8571, 0.9969, 0.9457, -0.7212, -0.6106, 0.9856]
m353  +++$+++  [0.9805, 0.9457, 0.961, 0.9003, -0.8992, 0.9772, 0.6863, 0.9936, 0.984, 0.9786, 0.9955, 0.989]
m275  +++$+++  [0.994, 0.8653, 0.9728, 0.9985, 0.9925, 0.9913, 0.9976, 0.9982, 0.576, 0.9827, 0.9837, 0.9486]
m33  +++$+++  [0.9707, -0.4605, -0.8677, 0.8945, -0.9825, -0.9226, -0.8318, -0.8625, -0.9215, 0.6322, -0.9469, 0.9233]
m302  +++$+++  [0.863, 0.9413, -0.9613, -0.9405, -0.9918, 0.8727, 0.8592, -0.8866, -0.9458, -0.9375, -0.9964, -0.979]
m282  +++$+++  [0.959, 0.9865, 0.9048, -0.9787, 0.9533, 0.9743, -0.9967, 0.9154, 0.995, -0.8074, -0.9795, -0.9797]
m184  +++$+++  [-0.8293, 0.9812, 0.6718, 0.953, 0.7075, -0.8985, 0.7099, 0.6269, 0.955, 0.4519, -0.9357, -0.8499]
m96  +++$+++  [0.8793, 0.9772, 0.954, 0.8574, -0.6483, 0.8965, 0.6767, 0.6474, 0.5291, 0.8565, -0.3417, 0.4863]
m132  +++$+++  [0.8251, 0.8503, 0.9915, 0.9984, 0.6586, 0.9953, 0.9942, 0.9891, 0.9825, 0.9968, 0.6542, -0.8957]
m110  +++$+++  [0.9948, -0.915, -0.7476, 0.9781, -0.6261, -0.9366, -0.994, -0.7776, -0.8797, -0.9674, -0.9953, -0.8769]
m448  +++$+++  [0.9132, 0.9841, 0.9425, 0.9476, -0.9905, 0.6897, 0.977, 0.9407, -0.9101, 0.9904, 0.9884, 0.5342]
m143  +++$+++  [0.9025, 0.9122, 0.6306, 0.6382, 0.6946, -0.6561, 0.9777, 0.9383, -0.8413, 0.9586, -0.8343, 0.8394]
m91  +++$+++  [-0.9461, 0.9241, 0.9942, -0.9091, 0.376, -0.9571, -0.9581, 0.6049, 0.9712, 0.9252, 0.9733, 0.9689]
m553  +++$+++  [0.9917, 0.94, -0.9505, 0.9653, 0.7936, 0.9737, 0.9844, -0.9604, -0.9794, 0.99, 0.9971, -0.4756]
m70  +++$+++  [0.5853, -0.9853, 0.9425, -0.8957, 0.9912, 0.9202, 0.9975, 0.992, 0.9868, -0.916, -0.7331, -0.9543]
m82  +++$+++  [0.9523, 0.9878, 0.8716, 0.9974, -0.97, 0.9856, -0.9886, 0.9981, 0.98, -0.949, -0.9983, -0.9969]
m212  +++$+++  [-0.9794, 0.99, 0.9778, 0.9952, 0.92, 0.9435, -0.9857, 0.4156, 0.8995, 0.9766, -0.8229, 0.7025]
m567  +++$+++  [-0.8627, 0.9532, -0.5848, 0.8748, 0.9817, 0.9256, 0.9798, -0.7878, 0.9728, 0.9119, -0.9017, 0.8184]
m15  +++$+++  [-0.8696, 0.8155, 0.855, 0.9495, -0.8117, 0.8962, 0.8894, 0.9564, 0.9628, -0.8461, -0.7848, 0.8756]
m319  +++$+++  [-0.9294, 0.6459, -0.934, -0.9297, -0.9824, -0.8919, 0.7864, -0.9634, -0.9432, 0.7383, -0.8875, 0.8777]
m335  +++$+++  [0.9837, 0.9872, -0.8713, 0.8087, 0.9634, 0.988, 0.6526, 0.9384, -0.2951, 0.4865, -0.471, 0.8661]
m415  +++$+++  [-0.8389, 0.985, 0.8199, 0.9752, -0.9275, 0.9737, -0.9698, -0.9781, -0.8622, 0.9555, -0.8643, 0.9842]
m592  +++$+++  [-0.9923, -0.9679, 0.9677, 0.9122, -0.985, -0.9934, 0.7566, 0.5275, -0.9948, -0.9705, -0.9967, -0.9952]
m185  +++$+++  [-0.925, -0.5962, -0.7774, 0.8173, -0.9383, -0.825, 0.6142, -0.8049, 0.9798, 0.9915, 0.9605, 0.9966]
m124  +++$+++  [0.8746, 0.995, 0.9927, 0.9729, 0.9886, 0.9975, 0.964, 0.9977, 0.9943, 0.9958, 0.9674, -0.995]
m214  +++$+++  [0.9128, 0.9953, 0.9934, 0.8719, 0.9816, 0.9788, 0.9949, 0.9907, 0.9822, 0.997, 0.9731, 0.9809]
m434  +++$+++  [0.9913, 0.9712, 0.9219, 0.7562, -0.8766, 0.9963, 0.9866, 0.8757, 0.942, 0.9455, 0.9612, 0.9395]
m112  +++$+++  [0.6955, -0.9609, 0.8829, -0.9867, 0.9892, -0.9457, -0.9924, -0.9903, 0.947, -0.9897, -0.974, -0.9867]
m469  +++$+++  [0.9848, 0.9924, 0.9964, 0.9976, 0.9984, 0.9914, 0.9985, 0.9765, 0.9865, 0.997, 0.9904, 0.9892]
m83  +++$+++  [0.9946, 0.9916, 0.3783, 0.9496, 0.9806, -0.9199, 0.9734, 0.9774, -0.9609, 0.9779, -0.9871, 0.9835]
m289  +++$+++  [0.9982, 0.9996, 0.9965, -0.9705, 0.8043, 0.9986, -0.9741, -0.8275, -0.9973, 0.8411, -0.9357, -0.999]
m201  +++$+++  [0.8033, 0.8232, -0.9978, 0.914, 0.7133, -0.9992, -0.9984, -0.9846, -0.9947, -0.5632, -0.9952, -0.7949]
m34  +++$+++  [-0.9724, 0.9171, 0.986, -0.6412, 0.9346, 0.9391, 0.9743, 0.9663, 0.9918, 0.9871, -0.8945, 0.6475]
m71  +++$+++  [0.4949, 0.7662, 0.9396, -0.4481, -0.6279, 0.9939, -0.9755, -0.9116, 0.9355, -0.7958, -0.9753, -0.9945]
m502  +++$+++  [-0.7537, 0.95, -0.9866, 0.8559, 0.9485, 0.5046, -0.9907, -0.9679, -0.9023, -0.9947, -0.8514, 0.9527]
m224  +++$+++  [0.5258, 0.9114, -0.4952, -0.6662, 0.8199, 0.9956, -0.8707, 0.832, 0.9878, 0.9067, -0.9703, -0.9882]
m518  +++$+++  [0.9982, 0.9338, 0.9972, -0.8839, -0.9835, -0.99, 0.9075, 0.999, 0.9988, 0.9964, 0.9947, 0.9958]
m31  +++$+++  [0.9832, -0.4702, 0.9855, -0.9721, -0.7793, 0.9862, -0.8606, -0.7904, 0.7824, 0.8507, -0.9813, 0.9663]
m457  +++$+++  [0.6924, -0.9617, -0.6645, 0.7036, -0.9169, -0.9951, 0.8983, 0.9796, -0.8815, 0.5805, 0.9867, -0.9827]
m243  +++$+++  [-0.9588, 0.9964, 0.8993, 0.9983, 0.9935, 0.9988, 0.9992, 0.9799, 0.9996, 0.9967, 0.9984, 0.9985]
m322  +++$+++  [0.989, 0.9972, 0.9891, 0.998, 0.9919, 0.996, 0.9705, 0.9891, 0.9989, 0.9975, 0.9931, 0.9857]
m140  +++$+++  [0.998, 0.997, 0.998, 0.9495, 0.998, 0.9982, 0.9985, 0.9986, 0.9894, 0.9992, 0.9926, 0.9991]
m234  +++$+++  [0.9968, -0.9719, 0.9485, 0.9503, -0.6715, 0.4795, -0.9901, 0.9896, 0.9925, -0.3473, 0.8892, -0.9972]
m534  +++$+++  [-0.8941, -0.9776, 0.9868, 0.9906, -0.8736, -0.923, 0.9918, 0.9952, 0.9705, -0.9767, 0.6675, 0.9809]
m3  +++$+++  [0.9979, 0.9963, 0.9598, 0.9866, 0.9738, 0.9759, 0.851, 0.9934, 0.9392, 0.924, 0.9706, -0.9466]
m324  +++$+++  [-0.8217, -0.8778, 0.8105, -0.9781, 0.894, -0.9377, -0.9962, -0.9867, -0.968, 0.9819, 0.9934, -0.9798]
m493  +++$+++  [0.9924, 0.9984, 0.9743, -0.7597, -0.9435, 0.999, 0.8504, 0.9688, -0.9857, 0.9648, 0.6105, 0.9813]
m354  +++$+++  [0.9767, 0.8538, 0.3215, 0.7367, -0.6474, 0.2869, 0.9003, 0.9777, -0.5377, 0.7984, 0.7991, 0.9413]
m538  +++$+++  [0.9105, 0.8812, 0.9731, 0.9759, 0.9496, 0.8439, -0.9468, 0.8757, 0.9869, -0.9067, 0.8852, -0.9916]
m182  +++$+++  [0.4383, 0.9644, -0.7302, -0.6072, 0.9005, 0.917, 0.9108, -0.8217, 0.9625, -0.8339, -0.8892, -0.9762]
m591  +++$+++  [-0.9968, -0.9914, 0.9081, -0.6944, -0.99, -0.9973, -0.9607, -0.991, 0.9919, -0.9885, -0.873, -0.9868]
m76  +++$+++  [0.9968, 0.9663, 0.9871, 0.884, -0.8894, -0.9856, 0.9764, 0.9745, 0.9934, 0.7537, 0.9839, 0.9241]
m209  +++$+++  [-0.5903, 0.9973, 0.9726, 0.7716, 0.893, 0.9955, 0.9059, -0.9105, 0.9818, -0.9874, 0.9911, -0.9716]
m161  +++$+++  [0.9972, 0.9989, 0.9606, 0.9982, 0.9804, 0.9981, 0.999, 0.9963, 0.8715, 0.9982, 0.9937, 0.9935]
m361  +++$+++  [-0.5632, 0.8934, 0.814, -0.6577, 0.7623, 0.3249, -0.8733, -0.9641, 0.9142, -0.7571, -0.8329, 0.948]
m470  +++$+++  [0.8944, 0.372, 0.5803, -0.9504, -0.8903, 0.9133, 0.5606, -0.8211, 0.5207, -0.5109, 0.9527, -0.5127]
m178  +++$+++  [0.9978, 0.9934, 0.9977, 0.9992, 0.993, 0.9992, 0.999, 0.9977, 0.9968, 0.971, 0.9782, -0.9821]
m309  +++$+++  [-0.9686, -0.9533, 0.9802, -0.9057, -0.9398, -0.977, -0.9201, -0.9618, -0.9822, -0.8162, 0.9702, -0.7674]
m87  +++$+++  [0.7882, 0.9831, -0.9773, 0.9847, 0.8991, -0.3896, 0.9805, -0.8435, -0.7614, 0.7365, -0.947, -0.9942]
m442  +++$+++  [0.9118, 0.9538, -0.9647, 0.9326, 0.9673, 0.8421, 0.996, 0.7803, -0.9868, -0.9695, -0.9354, 0.9106]
m120  +++$+++  [0.9462, 0.9833, 0.9717, -0.9902, 0.997, 0.9955, -0.9745, 0.9912, 0.937, 0.9519, -0.99, -0.9985]
m261  +++$+++  [0.9786, 0.6293, -0.9223, 0.988, -0.9755, 0.9313, -0.5612, 0.6869, -0.697, 0.308, -0.9282, -0.9117]
m314  +++$+++  [0.9937, 0.8357, -0.9786, -0.9552, -0.978, 0.8169, -0.996, -0.9968, -0.9891, -0.9975, 0.8817, -0.985]
m330  +++$+++  [0.996, 0.9442, 0.9964, 0.9056, -0.8616, -0.8394, 0.9965, -0.8938, 0.9744, 0.8929, -0.9102, 0.9885]
m421  +++$+++  [0.8896, 0.9266, 0.4408, -0.8313, -0.5439, -0.3189, -0.8647, -0.9856, -0.9918, 0.4986, -0.6994, -0.9005]
m69  +++$+++  [0.9808, -0.8541, 0.898, 0.9956, 0.9882, 0.5224, 0.9521, -0.8245, 0.9911, 0.7284, 0.9363, 0.633]
m395  +++$+++  [0.9911, 0.9914, 0.9878, 0.9267, 0.904, 0.9377, 0.9899, 0.9334, 0.8174, -0.9914, 0.9768, 0.9899]
m117  +++$+++  [0.9417, 0.9934, 0.9954, 0.966, 0.9928, -0.9278, -0.9352, 0.9762, 0.998, 0.9977, -0.9778, -0.8529]
m571  +++$+++  [0.9226, 0.9034, 0.7466, 0.8858, -0.8888, -0.9675, -0.5693, -0.8508, 0.9707, 0.9598, -0.8692, 0.5788]
m296  +++$+++  [0.985, 0.959, 0.9594, -0.9832, 0.9423, 0.97, -0.9443, 0.9938, -0.9845, -0.9655, 0.9942, 0.9782]
m14  +++$+++  [-0.9099, 0.9006, 0.9132, 0.9703, 0.8032, -0.9505, 0.9509, 0.8241, 0.9467, 0.7583, 0.9674, -0.9848]
m80  +++$+++  [-0.8633, 0.628, -0.9157, 0.6653, 0.7433, 0.8099, 0.4469, 0.3328, 0.8611, -0.6347, 0.955, 0.6114]
m265  +++$+++  [0.997, -0.974, 0.9148, 0.9225, 0.9853, -0.8523, -0.7378, -0.982, 0.9565, -0.9956, -0.9513, -0.9384]
m606  +++$+++  [0.9797, -0.9879, -0.9612, -0.987, -0.9982, 0.8866, 0.9726, -0.9442, -0.9319, -0.9945, -0.9309, 0.9175]
m387  +++$+++  [0.9926, 0.9844, 0.908, 0.9929, -0.8842, 0.6971, 0.9189, 0.9949, 0.8951, 0.89, 0.7184, 0.9369]
m68  +++$+++  [0.9864, -0.8994, 0.9969, 0.9777, -0.9972, 0.9427, -0.9721, -0.9807, -0.9934, 0.8372, -0.5866, 0.8755]
m40  +++$+++  [-0.9504, 0.7723, 0.9554, -0.8762, -0.9547, -0.9208, -0.9841, -0.9892, 0.9401, -0.8598, 0.767, -0.9736]
m597  +++$+++  [-0.9915, -0.8947, -0.9823, 0.8143, -0.8572, -0.9893, 0.2998, -0.952, -0.8941, -0.9497, 0.987, -0.959]
m294  +++$+++  [-0.9536, -0.6496, -0.9214, 0.9893, -0.6333, -0.7813, -0.3139, -0.9879, -0.9349, 0.7186, -0.9027, -0.9892]
m405  +++$+++  [-0.9598, 0.99, 0.7721, 0.8562, -0.8028, -0.549, 0.9908, 0.8241, 0.8659, 0.9803, -0.987, -0.9809]
m221  +++$+++  [0.9918, 0.9851, 0.919, -0.9918, -0.9661, -0.9688, 0.9837, -0.9865, -0.9511, -0.8265, -0.7832, -0.96]
m113  +++$+++  [0.9514, 0.9741, 0.7154, 0.9897, -0.9796, 0.9697, 0.9485, 0.9864, -0.9319, 0.9567, -0.9118, 0.8255]
m176  +++$+++  [0.755, 0.5209, 0.8718, -0.4688, -0.7391, 0.8517, 0.8922, 0.9832, 0.9912, 0.8181, -0.4833, 0.9932]
m260  +++$+++  [0.504, -0.5659, 0.9427, 0.9174, -0.9004, 0.9842, 0.9841, -0.9613, 0.7663, 0.9863, -0.4207, -0.9936]
m318  +++$+++  [0.9978, 0.9569, 0.9529, -0.5539, 0.9942, 0.9892, -0.9785, 0.9929, 0.9945, 0.9128, 0.9784, -0.5274]
m111  +++$+++  [0.9374, -0.8953, 0.83, 0.9971, 0.9911, 0.8809, -0.3713, 0.9448, 0.9657, 0.965, -0.9323, 0.9258]
m372  +++$+++  [-0.9724, -0.9022, -0.9202, -0.9788, -0.9953, -0.98, 0.8247, -0.5511, -0.9065, -0.8212, -0.9792, 0.9058]
m10  +++$+++  [-0.9816, -0.8459, -0.9678, -0.9446, -0.994, -0.9941, 0.9932, 0.8855, -0.9785, -0.9744, 0.8977, 0.9733]
m56  +++$+++  [0.9928, 0.961, 0.984, 0.977, 0.8877, 0.9722, 0.8379, 0.974, -0.9674, -0.9954, 0.8039, 0.834]
m277  +++$+++  [-0.8512, -0.9349, 0.4567, 0.9464, -0.8135, 0.9311, 0.5792, 0.8608, -0.948, -0.8946, 0.9506, 0.9358]
m495  +++$+++  [0.9831, -0.9763, -0.9176, 0.9539, -0.8285, 0.9383, 0.9918, 0.9276, -0.9894, -0.9708, 0.9715, -0.9974]
m54  +++$+++  [-0.9972, -0.9909, 0.9859, 0.8497, 0.8871, 0.9614, 0.9814, 0.9501, -0.9124, 0.9123, 0.9243, -0.9839]
m346  +++$+++  [-0.9704, 0.8083, 0.7589, 0.902, -0.8648, -0.9759, -0.7634, 0.9136, -0.9834, 0.9898, -0.9105, 0.9405]
m187  +++$+++  [0.4777, -0.5344, 0.4067, -0.9538, -0.9387, 0.9675, -0.9075, -0.6826, -0.9608, 0.9506, 0.9485, -0.955]
m136  +++$+++  [0.9708, 0.9334, 0.8598, -0.9788, 0.9706, 0.9811, -0.8714, -0.9475, -0.9897, -0.9265, -0.6154, -0.9847]
m1  +++$+++  [0.9483, 0.9548, 0.9035, 0.6259, -0.5784, 0.647, -0.5032, 0.8731, -0.9363, -0.9375, 0.9894, -0.669]
m369  +++$+++  [0.9936, 0.9202, 0.9981, -0.9351, 0.8131, 0.9938, 0.6796, 0.9867, -0.9726, 0.9974, 0.8759, 0.9919]
m46  +++$+++  [0.9861, 0.7302, 0.3991, 0.9539, 0.9219, 0.6675, -0.9658, -0.982, 0.9283, -0.8556, 0.9777, 0.9598]
m522  +++$+++  [0.9307, -0.9884, 0.9359, 0.9857, 0.9884, 0.9301, 0.9991, 0.9961, 0.9832, 0.9993, 0.9876, 0.5242]
m454  +++$+++  [-0.4894, -0.9866, -0.9849, 0.7232, 0.953, -0.9878, 0.9413, -0.9811, 0.9643, 0.9505, 0.957, -0.6918]
m439  +++$+++  [-0.9668, -0.7065, -0.7176, -0.8361, -0.5543, -0.9172, 0.987, -0.9793, -0.9797, -0.9642, -0.9903, -0.9777]
m59  +++$+++  [0.9944, 0.9957, 0.987, 0.9864, 0.4345, 0.9951, 0.9906, -0.5804, 0.9858, 0.9495, 0.9837, 0.9907]
m485  +++$+++  [0.9959, 0.9511, 0.9404, 0.9846, 0.9922, 0.9845, 0.9636, 0.9923, 0.9483, -0.9631, -0.8766, -0.728]
m52  +++$+++  [0.9824, 0.9974, -0.571, -0.8812, -0.8706, -0.9566, 0.9008, 0.961, -0.8583, 0.7601, -0.9953, -0.9644]
m238  +++$+++  [0.9888, 0.9987, 0.9993, 0.9971, 0.9993, 0.9981, 0.9668, 0.9944, 0.9849, 0.9996, 0.9988, 0.9956]
m30  +++$+++  [0.9071, 0.9828, 0.8111, 0.9473, -0.638, 0.9783, 0.9717, 0.9918, 0.9516, 0.8229, 0.991, 0.9952]
m8  +++$+++  [0.6754, 0.8841, 0.8617, -0.9253, -0.985, -0.9323, -0.9312, 0.5136, 0.9088, 0.5414, -0.9862, 0.6842]
m276  +++$+++  [-0.4297, 0.9472, 0.9986, 0.9936, 0.9982, 0.9932, 0.9975, 0.8649, -0.5511, -0.9798, 0.9967, 0.9777]
m99  +++$+++  [0.6721, -0.9656, 0.783, 0.9385, -0.6708, 0.9859, -0.8823, -0.9918, -0.8645, -0.9017, 0.8901, 0.9542]
m477  +++$+++  [0.938, -0.6916, 0.8658, -0.7676, 0.9323, 0.8791, 0.7996, 0.9318, -0.9713, 0.5452, -0.8683, -0.9824]
m413  +++$+++  [0.975, 0.897, 0.9941, 0.8299, -0.9587, -0.9935, -0.7642, 0.9777, 0.8952, 0.9962, -0.8115, 0.9164]
m293  +++$+++  [0.9952, 0.9984, 0.9886, -0.9591, -0.9735, -0.8555, 0.9932, 0.9879, 0.9819, -0.5533, 0.9925, -0.8784]
m241  +++$+++  [-0.9837, 0.5654, 0.9415, 0.8798, -0.815, -0.9561, -0.983, -0.9877, 0.8982, -0.987, -0.9915, -0.9526]
m342  +++$+++  [0.9396, 0.9924, 0.5719, 0.9518, 0.9972, 0.994, 0.9994, 0.9954, 0.9957, 0.997, -0.9917, 0.9818]
m216  +++$+++  [-0.9513, 0.9714, -0.9795, 0.9783, 0.9842, 0.8938, 0.976, -0.9892, -0.9871, 0.9652, -0.9421, -0.9548]
m589  +++$+++  [-0.9322, 0.9969, -0.9928, -0.9907, -0.9968, 0.9911, 0.9969, 0.9869, -0.995, 0.9974, -0.9968, -0.9927]
m431  +++$+++  [0.9631, -0.9678, 0.9216, 0.9951, 0.6687, 0.9366, -0.9858, -0.9661, -0.9124, 0.9973, -0.8758, 0.5501]
m536  +++$+++  [-0.662, -0.991, -0.9302, -0.7449, -0.9905, 0.9924, -0.6662, 0.5579, -0.9815, -0.9962, 0.9551, 0.5417]
m141  +++$+++  [0.9857, -0.9686, 0.9221, 0.9595, 0.9927, 0.9857, 0.8312, 0.9948, 0.964, -0.9457, 0.9817, 0.939]
m557  +++$+++  [-0.9022, 0.9451, 0.7902, -0.7824, -0.6642, -0.405, 0.9247, 0.8741, 0.3866, 0.9422, -0.9547, 0.9849]
m613  +++$+++  [-0.8714, -0.2589, 0.8403, -0.9607, -0.7809, -0.7766, 0.9221, -0.9603, 0.9349, -0.9155, -0.299, 0.8329]
m123  +++$+++  [0.8752, 0.7502, -0.9861, -0.9842, -0.278, 0.9793, 0.9902, 0.9806, 0.9383, 0.782, 0.8859, 0.9758]
m548  +++$+++  [-0.5994, 0.9961, 0.9834, 0.9314, 0.9873, 0.9949, 0.9971, 0.9894, 0.9793, 0.6708, 0.9955, 0.7927]
m376  +++$+++  [0.9858, 0.9897, 0.9474, -0.8327, 0.9946, 0.9969, 0.9921, 0.9979, 0.9955, 0.9966, 0.9562, 0.9922]
m497  +++$+++  [-0.9596, 0.9743, 0.9581, 0.9821, -0.9965, -0.9828, -0.9618, -0.7893, 0.7926, 0.8842, 0.6451, -0.964]
m579  +++$+++  [0.9848, 0.9925, 0.9627, 0.9382, 0.9846, -0.9684, -0.9503, -0.8701, -0.934, 0.951, 0.6639, 0.9679]
m468  +++$+++  [-0.4844, -0.7996, 0.6731, 0.9067, 0.9489, 0.9858, -0.8353, 0.7309, 0.9264, -0.9845, 0.5052, 0.9147]
m344  +++$+++  [0.9859, 0.9419, 0.9824, 0.9896, 0.9937, 0.9915, 0.9952, 0.9737, 0.9912, 0.9934, 0.9765, 0.9846]
