m138  +++$+++  [0.2632, 0.6868, 0.8057, 0.7648, 0.827, -0.3859, 0.7299, 0.5023, -0.7744, 0.941, 0.8893, 0.7457, -0.8805, 0.8488, 0.9237, 0.9281]
m102  +++$+++  [-0.8861, 0.9825, 0.9195, -0.9562, 0.9943, 0.9131, 0.9725, 0.9967, 0.9925, 0.996, 0.9936, 0.9893, 0.4376, 0.9267, 0.977, -0.9488]
m358  +++$+++  [0.4245, 0.7746, 0.9112, -0.9136, -0.9396, 0.9924, -0.8265, -0.9776, 0.8996, 0.9056, 0.9877, -0.9701, -0.9723, -0.9749, -0.9806, -0.9858]
m489  +++$+++  [0.9539, -0.5399, 0.9376, 0.9316, -0.9173, 0.9153, -0.6038, 0.9793, 0.8459, 0.9667, 0.6385, 0.9784, -0.6845, -0.7276, 0.6817, 0.8798]
m7  +++$+++  [-0.6509, 0.3976, 0.976, -0.4658, -0.6777, -0.6251, -0.851, -0.9684, -0.9747, -0.9308, -0.8412, -0.5298, -0.672, -0.8468, -0.7096, -0.6157]
m189  +++$+++  [-0.9833, 0.8177, 0.4979, 0.9557, 0.9143, 0.9207, 0.8862, -0.9557, 0.8249, 0.9916, -0.9925, 0.7433, 0.9893, -0.8693, 0.9373, 0.8266]
m227  +++$+++  [-0.8313, 0.3989, 0.8767, 0.8954, 0.8036, 0.9631, -0.9287, 0.8793, -0.858, 0.4918, -0.9494, -0.8504, 0.3716, -0.6644, 0.8173, 0.7527]
m260  +++$+++  [0.3313, -0.9727, 0.9382, 0.8769, -0.6841, 0.4992, -0.8299, 0.9884, 0.9622, -0.6294, 0.9085, -0.4512, 0.9782, 0.889, -0.97, 0.9018]
m62  +++$+++  [0.9948, 0.9928, -0.9732, 0.9987, 0.451, -0.8903, 0.9876, -0.9809, -0.9843, 0.9532, -0.8166, 0.9623, -0.8319, 0.9885, 0.9919, 0.9602]
m174  +++$+++  [-0.3681, 0.9935, 0.9934, 0.938, 0.9816, 0.9721, 0.9665, 0.994, 0.9369, 0.9167, -0.9901, 0.9129, 0.645, 0.9818, -0.5563, 0.9042]
m149  +++$+++  [0.9989, 0.9956, 0.998, 0.9993, 0.9989, 0.9963, 0.9918, 0.991, 0.9922, 0.9997, 0.994, 0.9983, 0.9985, 0.9984, 0.9972, 0.9971]
m73  +++$+++  [0.9903, 0.9504, 0.9621, 0.3361, 0.8045, -0.8055, 0.9534, 0.9904, -0.924, -0.9652, 0.3614, -0.4146, -0.8638, 0.9289, 0.845, 0.9812]
m490  +++$+++  [0.9583, 0.9454, 0.5411, 0.9819, -0.2388, 0.5656, 0.996, 0.9832, 0.9458, 0.9227, 0.9684, 0.1795, 0.9247, -0.9301, 0.986, 0.9048]
m27  +++$+++  [-0.9736, -0.9782, 0.9941, 0.9873, -0.9822, 0.9552, 0.9365, 0.9854, 0.9954, 0.9733, 0.9967, 0.9602, 0.769, 0.9567, 0.9745, -0.5545]
m225  +++$+++  [-0.9823, 0.8021, 0.9175, 0.7584, 0.9561, 0.9624, 0.9781, 0.4461, 0.723, -0.8761, 0.9072, -0.9349, 0.953, 0.9049, 0.8491, 0.9756]
m275  +++$+++  [0.9945, 0.9984, -0.9857, 0.9681, 0.9978, 0.9957, 0.9933, 0.895, 0.9966, 0.9358, 0.995, 0.6601, 0.9906, -0.8935, 0.9429, 0.9756]
m459  +++$+++  [0.7616, -0.7182, 0.3818, 0.1921, 0.3213, 0.4266, 0.7918, 0.3182, 0.8498, -0.7044, 0.0, -0.4912, -0.7626, 0.2008, 0.296, 0.7052]
m273  +++$+++  [0.5822, -0.5501, -0.7939, -0.2837, -0.9664, -0.9738, -0.9574, -0.9137, -0.7735, -0.9803, -0.8942, -0.9802, -0.9427, -0.7452, -0.9777, -0.9732]
m383  +++$+++  [0.9653, -0.8749, -0.9533, 0.9943, -0.8524, -0.9792, -0.8961, -0.9438, 0.9841, 0.9664, 0.9797, -0.9795, -0.9776, 0.4954, -0.9879, -0.8449]
m448  +++$+++  [-0.2591, 0.9149, 0.9706, 0.9232, 0.9514, -0.9146, -0.9411, 0.7971, 0.8593, 0.9756, 0.972, -0.9035, 0.9748, 0.9557, 0.9921, -0.5734]
m517  +++$+++  [0.2673, -0.309, 0.9647, -0.6032, 0.8916, 0.9673, -0.9371, -0.8184, -0.7198, -0.9341, 0.9104, 0.9695, -0.3954, -0.8748, 0.4864, -0.9766]
m603  +++$+++  [0.76, -0.9586, -0.9342, -0.8864, 0.957, -0.8864, -0.8394, 0.9823, 0.7963, 0.9916, 0.8948, 0.9536, -0.9292, -0.8193, -0.9544, -0.9259]
m271  +++$+++  [-0.5316, -0.7973, -0.808, 0.9198, -0.9696, -0.7239, 0.7169, -0.9448, 0.898, -0.9798, 0.9668, 0.5994, -0.696, -0.8948, -0.9563, -0.9674]
m314  +++$+++  [0.9878, 0.6714, 0.8004, -0.9773, -0.9061, 0.2642, -0.9872, 0.9537, -0.9623, -0.9914, -0.971, -0.991, -0.992, -0.9788, 0.9786, -0.9873]
m308  +++$+++  [0.995, 0.9481, 0.9843, 0.9501, 0.9785, 0.9885, -0.8391, 0.9874, 0.9785, 0.9799, 0.9911, 0.993, 0.9902, 0.9959, 0.9923, 0.9954]
m481  +++$+++  [-0.5402, 0.948, 0.4225, 0.833, -0.9706, 0.9957, 0.9969, 0.9903, 0.6938, 0.9816, 0.9694, 0.9828, 0.9421, -0.963, -0.9765, -0.9139]
m53  +++$+++  [0.9793, 0.8147, 0.9949, 0.9928, -0.9524, 0.9932, 0.8966, 0.9969, 0.9946, 0.9983, 0.9972, 0.9984, 0.9929, 0.9948, 0.973, 0.9977]
m394  +++$+++  [0.7967, 0.7584, -0.9329, 0.9632, 0.6966, 0.9497, -0.9421, -0.5185, -0.8873, -0.7868, -0.9032, -0.917, -0.9119, 0.7012, -0.9741, 0.9486]
m340  +++$+++  [-0.6409, 0.9425, 0.9757, 0.9666, -0.9116, 0.9886, 0.9798, 0.9908, 0.9089, 0.8831, -0.8272, 0.978, -0.9107, 0.8358, 0.9492, 0.9571]
m95  +++$+++  [0.3094, 0.9342, -0.3736, 0.5994, 0.0, -0.4993, 0.8196, 0.6767, 0.7458, -0.4051, -0.593, -0.8105, 0.5661, 0.5362, 0.0818, 0.743]
m193  +++$+++  [0.9393, 0.9859, 0.6628, 0.9719, 0.9743, 0.961, -0.9174, 0.9907, 0.9853, -0.5822, -0.9761, 0.6051, 0.8513, 0.9433, -0.6517, 0.9972]
m250  +++$+++  [0.972, 0.9956, -0.9423, -0.5693, -0.8595, -0.2596, -0.9339, 0.9592, 0.7512, -0.8224, 0.9834, -0.9051, 0.2413, -0.5968, 0.9729, -0.968]
m217  +++$+++  [0.9856, 0.9941, 0.9097, 0.9002, 0.9713, 0.9937, 0.9379, 0.9926, -0.9032, 0.9798, 0.956, -0.8308, -0.9775, 0.9923, -0.9693, 0.9658]
m180  +++$+++  [0.9929, 0.9892, -0.79, -0.4867, 0.81, -0.8754, 0.9053, 0.9129, -0.9073, 0.9849, 0.986, 0.8345, 0.83, 0.7915, 0.9438, 0.942]
m577  +++$+++  [0.9619, 0.9828, 0.9526, 0.98, 0.9882, 0.5706, -0.7455, -0.953, 0.9368, 0.8733, 0.5794, 0.972, 0.8375, -0.8299, 0.8952, -0.9882]
m360  +++$+++  [0.3396, 0.6673, -0.8507, -0.2025, -0.9317, -0.6507, -0.805, 0.7473, 0.7569, 0.8575, 0.5432, 0.7187, 0.7059, -0.8105, -0.33, 0.6916]
m299  +++$+++  [0.9941, -0.7384, -0.9982, 0.9431, -0.7526, 0.9021, -0.9751, -0.9979, 0.8365, 0.6139, 0.9924, 0.9957, -0.9931, -0.985, -0.9987, 0.8097]
m60  +++$+++  [-0.9833, -0.8464, -0.9683, -0.7722, -0.992, -0.9803, -0.5049, -0.9972, -0.9798, 0.9023, -0.9755, -0.9987, 0.9877, -0.6095, -0.8763, -0.854]
m233  +++$+++  [0.9413, 0.9819, 0.9948, -0.4861, 0.5787, 0.9327, 0.9862, 0.6892, 0.981, 0.9811, -0.8295, 0.9944, 0.9311, 0.991, 0.7342, 0.9615]
m402  +++$+++  [0.9967, 0.9054, 0.735, 0.9948, 0.9801, -0.5905, 0.9948, 0.9515, 0.9915, 0.9944, 0.987, 0.995, 0.9769, 0.9759, -0.9781, 0.9537]
m135  +++$+++  [-0.7418, 0.5312, -0.8718, 0.8808, 0.8886, -0.4419, -0.6875, 0.8611, 0.7359, -0.8974, -0.9577, 0.6939, 0.7326, -0.7011, -0.4173, -0.8907]
m17  +++$+++  [0.695, 0.8365, 0.8264, -0.9326, -0.354, 0.6467, 0.6961, 0.9797, 0.9503, -0.9917, 0.7519, -0.8064, -0.9938, 0.9906, -0.9923, -0.9946]
m13  +++$+++  [0.9708, 0.3094, 0.9952, 0.744, 0.521, -0.9501, 0.9647, 0.7255, 0.9173, -0.5695, 0.5676, 0.7932, 0.9446, 0.8579, -0.6243, 0.9821]
m611  +++$+++  [0.964, 0.2955, -0.5803, -0.9086, -0.9521, 0.7018, -0.9909, 0.6861, 0.7027, -0.9699, -0.9952, 0.8604, -0.9443, -0.8253, -0.9775, -0.7312]
m395  +++$+++  [0.9871, 0.9361, 0.9819, 0.9676, 0.9704, -0.9379, 0.99, -0.8966, 0.9765, 0.9756, 0.8255, 0.859, -0.9834, -0.6786, 0.9833, 0.9769]
m278  +++$+++  [-0.7829, 0.955, -0.9938, 0.9675, 0.9581, 0.9962, -0.935, -0.9901, -0.9439, 0.9912, 0.7434, 0.9087, 0.9807, 0.8239, -0.7738, -0.9969]
m295  +++$+++  [-0.9558, -0.8111, 0.9877, -0.7198, 0.6964, -0.966, -0.9874, -0.9768, -0.987, -0.9935, -0.5212, 0.8963, -0.9647, -0.9844, -0.9776, 0.993]
m514  +++$+++  [0.9949, -0.783, 0.9131, 0.8785, 0.9906, 0.9955, 0.9819, 0.9606, 0.973, 0.9658, 0.9831, 0.9955, 0.9641, 0.9727, 0.967, -0.7182]
m1  +++$+++  [0.9748, -0.6994, 0.9428, 0.697, 0.7966, 0.5377, -0.5679, -0.8161, -0.9209, 0.8761, 0.8763, -0.9236, -0.9665, 0.9652, 0.9828, -0.3991]
m567  +++$+++  [-0.853, 0.8525, 0.9428, -0.8553, 0.439, 0.9641, 0.9582, 0.8676, 0.9605, 0.8146, -0.6219, 0.9568, 0.7511, 0.666, -0.5013, 0.711]
m237  +++$+++  [0.8843, 0.9194, -0.4497, 0.684, 0.9563, 0.8619, 0.6172, 0.5088, 0.8201, 0.4682, -0.8708, 0.8035, -0.9421, 0.5087, -0.4149, -0.5676]
m61  +++$+++  [-0.9601, -0.916, -0.9254, 0.4049, -0.9071, 0.9347, 0.9447, 0.9684, 0.8613, 0.86, -0.9018, 0.5184, -0.7748, -0.4808, -0.8809, 0.8639]
m332  +++$+++  [-0.6283, 0.9563, 0.9679, -0.9933, -0.947, -0.7678, -0.981, 0.9734, -0.8786, 0.9458, -0.9694, 0.8029, -0.9848, -0.944, -0.9927, -0.976]
m156  +++$+++  [0.7019, 0.9557, -0.4521, 0.7145, 0.8862, 0.8582, 0.9545, -0.9358, 0.689, -0.9602, -0.9947, -0.84, 0.9893, -0.9692, -0.9516, -0.9866]
m453  +++$+++  [0.9886, 0.9676, 0.9891, 0.9704, 0.9743, 0.9847, -0.6935, 0.983, -0.5192, 0.9819, -0.7828, 0.9888, 0.9869, 0.9356, 0.9698, 0.9504]
m143  +++$+++  [-0.7034, 0.8507, 0.9499, -0.9184, -0.877, 0.9717, -0.9872, 0.6453, 0.9384, -0.8652, 0.972, -0.8145, 0.9654, -0.9859, 0.9555, 0.9038]
m43  +++$+++  [-0.504, -0.5255, -0.6628, 0.9887, 0.9164, -0.9456, -0.9912, 0.8695, -0.4102, 0.8248, -0.528, -0.9443, 0.9813, -0.2986, 0.9377, 0.8699]
m407  +++$+++  [0.8254, -0.7149, -0.9336, 0.7099, 0.9701, 0.7617, -0.776, -0.953, -0.8902, -0.9882, -0.5433, -0.7114, -0.9743, 0.6723, 0.9568, 0.9155]
m336  +++$+++  [0.9771, 0.9873, 0.9863, 0.9767, 0.9795, 0.941, -0.986, -0.8894, -0.9894, -0.4546, -0.988, 0.9862, 0.8696, -0.8969, 0.9413, 0.8321]
m241  +++$+++  [-0.9746, 0.4924, 0.6306, 0.9503, -0.5732, -0.8897, 0.9476, -0.9814, -0.9753, -0.9879, -0.9114, 0.5003, -0.9714, -0.8968, -0.9794, -0.9517]
m447  +++$+++  [0.2853, 0.8253, 0.5225, 0.8731, -0.8946, 0.9545, 0.8807, -0.9007, -0.594, 0.4836, -0.9046, 0.989, 0.9278, -0.9007, -0.8847, 0.8619]
m460  +++$+++  [0.9044, 0.5514, -0.9387, 0.4866, -0.8852, -0.7988, -0.8738, -0.4614, 0.8141, -0.5789, -0.9457, 0.5851, 0.6702, -0.9728, -0.9806, -0.9427]
m11  +++$+++  [0.8784, -0.9233, 0.9008, 0.9223, 0.9587, -0.9703, -0.3125, 0.8981, 0.9526, -0.9685, -0.654, 0.5176, -0.7072, 0.3504, -0.4798, -0.9175]
m409  +++$+++  [0.967, 0.9549, 0.9709, 0.5983, -0.8375, 0.8875, -0.6868, 0.9558, 0.9568, -0.6189, 0.8936, 0.9331, 0.9654, -0.9565, 0.9837, 0.9398]
m23  +++$+++  [0.9702, -0.7627, 0.9462, 0.9219, -0.6682, -0.9409, -0.2885, -0.9258, -0.9107, -0.9179, 0.985, -0.9573, 0.8755, 0.9294, -0.9822, 0.9189]
m166  +++$+++  [-0.8542, -0.9688, -0.3313, 0.808, -0.991, -0.7009, 0.9945, -0.9828, -0.7377, 0.8786, 0.9904, -0.976, -0.9986, -0.9988, 0.7748, 0.9791]
m265  +++$+++  [0.9935, 0.5094, 0.7188, 0.6076, -0.5362, 0.9707, 0.9571, 0.675, -0.845, 0.9405, -0.9821, 0.9622, -0.9758, 0.8448, -0.9951, -0.8417]
m80  +++$+++  [-0.8727, 0.8195, -0.8331, -0.8704, -0.4833, 0.9276, 0.7622, -0.7131, -0.3313, -0.8059, -0.107, 0.8597, -0.8636, -0.4606, 0.9723, -0.4367]
m41  +++$+++  [0.9366, 0.5302, -0.9756, -0.755, -0.9587, 0.9799, -0.9018, -0.9809, 0.939, -0.9437, -0.9673, 0.926, -0.9649, -0.924, 0.9698, -0.7662]
m2  +++$+++  [0.971, 0.9228, 0.9745, 0.8941, -0.9855, -0.9944, -0.8375, -0.9659, -0.5224, 0.9961, -0.6874, -0.8246, 0.9643, -0.9751, -0.9825, -0.9931]
m483  +++$+++  [0.8808, -0.838, 0.78, -0.0525, -0.6298, 0.264, 0.0, 0.8197, 0.9475, 0.6153, 0.907, -0.2656, -0.128, 0.6845, 0.9226, -0.6566]
m515  +++$+++  [0.9423, -0.8165, 0.8212, 0.923, -0.7707, 0.967, 0.8163, 0.9799, -0.6031, 0.9621, -0.7723, -0.53, 0.6836, 0.2856, 0.9416, -0.8759]
m377  +++$+++  [0.9825, -0.9301, -0.9522, -0.9078, 0.9702, -0.9419, 0.819, 0.9627, 0.9182, 0.9703, 0.9207, -0.8512, 0.6517, 0.9328, -0.7202, 0.7817]
m438  +++$+++  [0.9295, 0.4914, -0.7076, 0.7749, -0.958, 0.9369, -0.908, -0.8992, -0.9413, -0.9092, 0.8547, -0.9278, -0.8147, 0.7342, -0.6579, -0.7789]
m591  +++$+++  [-0.993, -0.9819, -0.9913, -0.924, -0.8257, -0.5324, -0.9586, -0.9975, -0.9431, 0.8178, 0.7979, 0.779, -0.9493, 0.9643, -0.9389, -0.9737]
m4  +++$+++  [-0.9332, 0.9644, -0.9905, -0.9666, -0.9887, -0.8817, -0.8767, -0.8824, -0.6553, 0.9382, -0.9049, 0.8456, 0.946, 0.9759, 0.9357, 0.9897]
m435  +++$+++  [0.9969, 0.9974, 0.9964, 0.9748, 0.9965, 0.9972, 0.9965, 0.9928, 0.998, 0.9956, 0.9971, 0.9853, 0.9937, 0.9938, 0.9994, 0.9983]
m330  +++$+++  [0.993, 0.9793, -0.9748, 0.9948, 0.8359, -0.9383, 0.8787, -0.8403, 0.9955, 0.8353, 0.5513, 0.9633, 0.9792, -0.9679, -0.9374, 0.9677]
m457  +++$+++  [-0.6115, -0.9693, 0.9474, -0.9621, -0.2704, -0.8859, 0.9413, -0.9953, 0.9468, -0.2542, 0.9514, -0.4682, 0.3211, 0.9841, -0.9554, -0.9638]
m307  +++$+++  [-0.7059, 0.9388, -0.6523, -0.8577, 0.3765, -0.9182, -0.9122, 0.9318, 0.9241, -0.9052, 0.4137, 0.9386, 0.5577, -0.8721, 0.4742, 0.5362]
m524  +++$+++  [0.9692, 0.9501, 0.5332, 0.9525, -0.9238, -0.865, -0.984, 0.9767, 0.8878, 0.9035, -0.8267, -0.8377, -0.7846, 0.9532, -0.7897, 0.995]
m98  +++$+++  [0.9908, 0.8697, -0.7222, 0.9847, -0.7866, -0.9654, 0.9177, 0.9563, 0.9602, 0.985, -0.6159, -0.5556, 0.9551, 0.9488, 0.894, 0.9921]
m114  +++$+++  [0.7469, 0.9732, -0.9821, 0.9251, -0.8487, 0.9254, 0.9066, 0.9844, -0.8258, 0.8282, 0.9748, 0.7213, 0.8967, 0.6235, -0.9646, 0.9516]
m318  +++$+++  [0.9969, 0.9937, -0.9858, 0.9702, -0.84, 0.8633, 0.9832, 0.9882, -0.9475, 0.9931, -0.8847, 0.994, -0.5321, 0.9605, 0.9505, 0.9597]
m207  +++$+++  [-0.9644, 0.9423, 0.9637, 0.8766, 0.9896, 0.9035, 0.9663, 0.7427, 0.9955, 0.9907, 0.984, 0.9251, 0.9928, 0.9872, 0.9335, -0.8645]
m381  +++$+++  [-0.813, 0.9053, 0.981, 0.9896, 0.9025, 0.9636, 0.6177, 0.9889, 0.9763, 0.9729, 0.7573, 0.9447, 0.9715, 0.8862, 0.9876, 0.9523]
m510  +++$+++  [0.8703, 0.8627, -0.9157, 0.7391, 0.5598, 0.899, 0.8596, 0.9067, 0.5615, -0.8789, 0.5169, 0.9465, -0.97, -0.9288, 0.8419, -0.4486]
m91  +++$+++  [-0.9739, 0.9552, 0.941, 0.9783, -0.4757, -0.9611, -0.7458, -0.9414, -0.9463, 0.5867, -0.812, 0.9627, 0.8435, 0.9272, 0.969, 0.9667]
m132  +++$+++  [0.9166, 0.9246, 0.9238, 0.9856, 0.9982, 0.9769, 0.9644, 0.9957, 0.9812, 0.9956, 0.9695, 0.981, 0.9969, 0.9873, -0.7498, 0.8646]
m52  +++$+++  [0.5918, 0.9962, 0.9425, -0.8541, 0.3858, -0.6362, 0.981, -0.9795, 0.9512, -0.9594, 0.9251, 0.7979, 0.8073, -0.9947, 0.864, -0.9725]
m283  +++$+++  [0.9904, 0.9897, 0.9859, 0.989, 0.9153, -0.972, 0.9042, 0.9979, 0.9851, -0.9869, 0.9837, 0.9863, -0.9834, 0.9886, 0.5938, -0.826]
m107  +++$+++  [-0.9734, -0.909, -0.4314, 0.9881, -0.9473, -0.9811, -0.8677, -0.9945, -0.9688, -0.9682, 0.5615, 0.8066, -0.9925, -0.9701, 0.9257, 0.9624]
m206  +++$+++  [0.168, 0.6189, -0.881, -0.802, 0.7929, 0.6276, 0.4753, -0.1531, 0.3391, 0.0, -0.372, -0.8575, -0.4696, 0.2885, -0.5913, 0.8722]
m452  +++$+++  [0.9804, 0.9932, 0.7241, 0.991, 0.7337, 0.9957, 0.716, 0.9358, 0.9817, 0.9414, 0.9153, 0.9701, 0.9226, -0.3371, 0.8061, 0.857]
m386  +++$+++  [-0.8787, 0.9796, -0.9877, -0.9576, 0.5685, -0.8923, 0.6915, 0.9948, 0.7203, 0.9744, -0.6559, 0.9539, -0.9897, 0.9556, 0.9246, 0.9654]
m85  +++$+++  [0.5213, 0.7072, 0.3094, -0.4095, 0.9143, 0.8738, 0.7369, 0.8152, -0.5178, 0.858, -0.9156, -0.6836, 0.9765, -0.725, -0.9689, -0.476]
m343  +++$+++  [0.5279, -0.8177, 0.9424, -0.9812, -0.8931, -0.9739, 0.8376, 0.9774, 0.9752, 0.9917, 0.942, 0.9696, -0.9672, -0.966, -0.7134, -0.9592]
m539  +++$+++  [0.9712, 0.9829, 0.4903, 0.9939, -0.8302, 0.986, 0.9945, 0.9835, 0.988, 0.9825, 0.9894, 0.93, 0.9808, 0.8911, -0.9066, 0.52]
m451  +++$+++  [0.9858, 0.9943, 0.9759, 0.9676, 0.899, 0.9946, 0.9763, 0.9704, 0.9883, 0.9796, 0.9962, 0.9106, 0.9839, 0.7568, 0.9939, 0.983]
m45  +++$+++  [0.9072, 0.9706, 0.9968, -0.9852, 0.9309, 0.996, -0.5576, 0.994, -0.9656, 0.9957, 0.9348, 0.417, -0.8769, -0.992, 0.9569, 0.9516]
m162  +++$+++  [0.9953, 0.9923, 0.9681, 0.926, 0.9888, 0.9849, 0.8897, 0.9841, 0.9903, 0.9904, 0.992, 0.9667, 0.7648, 0.6769, 0.9783, 0.9768]
m470  +++$+++  [0.9203, 0.6981, -0.6036, -0.3313, -0.8718, -0.9477, 0.6664, 0.7929, 0.4657, 0.5892, 0.359, -0.7279, 0.1906, 0.9613, 0.8121, -0.734]
m37  +++$+++  [-0.9741, -0.9097, -0.7988, 0.9762, -0.9814, -0.9522, -0.9902, -0.9962, -0.9952, -0.9443, -0.9981, -0.9931, -0.9918, -0.9858, 0.989, 0.8543]
m16  +++$+++  [0.9846, 0.9995, 0.9989, 0.9953, 0.9963, 0.9978, 0.9935, 0.9967, 0.977, 0.9967, 0.9964, 0.9984, 0.9436, 0.9945, 0.9988, 0.982]
m372  +++$+++  [-0.6979, -0.9789, -0.9586, -0.8603, 0.8416, -0.9968, -0.977, -0.9381, 0.9597, -0.9765, 0.7783, -0.7751, 0.2686, -0.9763, -0.9144, 0.9123]
m600  +++$+++  [-0.3598, 0.8634, 0.9656, -0.5435, -0.6712, -0.242, 0.9402, -0.8834, -0.7506, 0.8527, 0.8343, 0.9425, -0.515, 0.9608, -0.7302, 0.8725]
m154  +++$+++  [0.957, -0.7544, 0.8744, 0.9935, 0.976, 0.992, 0.8776, -0.7784, 0.751, -0.7194, -0.77, -0.6284, -0.7571, 0.9872, 0.9745, 0.9909]
m327  +++$+++  [-0.7503, 0.9741, 0.9968, 0.98, 0.9634, 0.9885, 0.951, 0.9638, 0.887, 0.9932, 0.9841, 0.8507, 0.9897, 0.9868, 0.9893, 0.9909]
m455  +++$+++  [-0.6583, -0.6265, 0.9632, -0.8663, 0.9879, 0.7176, 0.8566, 0.9823, 0.985, 0.9903, -0.6737, 0.9303, 0.8185, 0.9497, 0.9218, 0.9077]
m491  +++$+++  [-0.781, 0.9914, -0.9898, -0.9925, 0.9582, 0.9915, 0.9657, 0.9744, 0.9967, -0.6195, 0.9952, 0.9952, -0.9758, 0.9897, -0.7453, 0.9637]
m530  +++$+++  [0.7081, 0.9815, 0.4096, 0.9983, 0.9761, 0.9934, 0.9869, 0.9701, 0.9922, 0.9543, -0.8988, -0.8896, -0.9055, -0.9933, 0.9023, 0.8186]
